2013-04-15 13:06:12,1
2013-04-15 19:06:12,3
2013-04-15 17:46:32,1
2013-04-15 23:46:32,2
2013-04-15 03:58:42,1
2013-04-15 09:58:42,1
2013-04-14 17:49:40,1
2013-04-14 23:49:40,5
2013-04-13 09:25:58,1
2013-04-13 15:25:58,2
2013-04-13 15:41:22,1
2013-04-13 21:41:22,8
2013-04-13 14:30:33,1
2013-04-13 20:30:33,9
2013-04-12 12:38:59,1
2013-04-12 18:38:59,0
2013-04-13 00:48:10,1
2013-04-13 06:48:10,11
2013-04-12 05:40:30,1
2013-04-12 11:40:30,7
2013-04-12 12:26:34,1
2013-04-12 18:26:34,5
2013-04-11 18:47:25,1
2013-04-12 00:47:25,8
2013-04-11 11:41:01,1
2013-04-11 17:41:01,9
2013-04-11 09:11:28,1
2013-04-11 15:11:28,16
2013-04-11 11:40:08,1
2013-04-11 17:40:08,15
2013-04-10 05:05:36,1
2013-04-10 11:05:36,0
2013-04-10 20:48:59,1
2013-04-11 02:48:59,3
2013-04-10 06:50:06,1
2013-04-10 12:50:06,4
2013-04-10 16:41:42,1
2013-04-10 22:41:42,3
2013-04-10 21:29:31,1
2013-04-11 03:29:31,9
2013-04-10 04:30:49,1
2013-04-10 10:30:49,17
2013-04-09 05:58:11,1
2013-04-09 11:58:11,18
2013-04-09 09:14:01,1
2013-04-09 15:14:01,6
2013-04-09 12:07:42,1
2013-04-09 18:07:42,15
2013-04-09 13:38:58,1
2013-04-09 19:38:58,2
2013-04-08 10:43:58,1
2013-04-08 16:43:58,0
2013-04-09 01:04:33,1
2013-04-09 07:04:33,10
2013-04-08 07:26:45,1
2013-04-08 13:26:45,8
2013-04-07 07:47:04,1
2013-04-07 13:47:04,2
2013-04-07 18:20:33,1
2013-04-08 00:20:33,6
2013-04-07 00:16:24,1
2013-04-07 06:16:24,8
2013-04-06 12:08:36,1
2013-04-06 18:08:36,8
2013-04-06 20:46:23,1
2013-04-07 02:46:23,1
2013-04-06 22:05:43,1
2013-04-07 04:05:43,1
2013-04-05 11:57:13,1
2013-04-05 17:57:13,10
2013-04-05 11:27:18,1
2013-04-05 17:27:18,3
2013-04-05 10:50:31,1
2013-04-05 16:50:31,7
2013-04-04 04:46:43,1
2013-04-04 10:46:43,9
2013-04-04 08:36:26,1
2013-04-04 14:36:26,11
2013-04-03 18:12:42,1
2013-04-04 00:12:42,16
2013-04-03 12:55:10,1
2013-04-03 18:55:10,13
2013-04-03 22:54:45,1
2013-04-04 04:54:45,9
2013-04-02 15:57:42,1
2013-04-02 21:57:42,6
2013-04-02 08:04:53,1
2013-04-02 14:04:53,13
2013-04-02 04:34:05,1
2013-04-02 10:34:05,12
2013-04-02 12:26:15,1
2013-04-02 18:26:15,2
2013-04-02 03:37:58,1
2013-04-02 09:37:58,0
2013-04-02 00:45:41,1
2013-04-02 06:45:41,9
2013-04-01 22:37:38,1
2013-04-02 04:37:38,2
2013-04-01 10:08:01,1
2013-04-01 16:08:01,18
2013-04-01 21:58:05,1
2013-04-02 03:58:05,2
2013-04-01 21:34:17,1
2013-04-02 03:34:17,15
2013-04-01 21:44:48,1
2013-04-02 03:44:48,6
2013-03-31 22:40:23,1
2013-04-01 04:40:23,1
2013-04-01 01:03:02,1
2013-04-01 07:03:02,12
2013-04-01 02:50:18,1
2013-04-01 08:50:18,4
2013-03-31 15:08:43,1
2013-03-31 21:08:43,11
2013-03-31 04:14:26,1
2013-03-31 10:14:26,6
2013-03-31 06:01:20,1
2013-03-31 12:01:20,7
2013-03-30 21:28:55,1
2013-03-31 03:28:55,4
2013-03-31 01:55:09,1
2013-03-31 07:55:09,5
2013-03-30 19:08:03,1
2013-03-31 01:08:03,13
2013-03-30 07:00:16,1
2013-03-30 13:00:16,14
2013-03-30 03:44:18,1
2013-03-30 09:44:18,7
2013-03-30 05:11:45,1
2013-03-30 11:11:45,14
2013-03-29 12:53:39,1
2013-03-29 18:53:39,5
2013-03-29 08:27:45,1
2013-03-29 14:27:45,17
2013-03-29 22:13:14,1
2013-03-30 04:13:14,0
2013-03-29 04:44:20,1
2013-03-29 10:44:20,6
2013-03-29 20:48:36,1
2013-03-30 02:48:36,4
2013-03-29 08:21:45,1
2013-03-29 14:21:45,1
2013-03-29 00:12:27,1
2013-03-29 06:12:27,6
2013-03-28 03:34:42,1
2013-03-28 09:34:42,17
2013-03-28 22:25:54,1
2013-03-29 04:25:54,0
2013-03-27 07:51:45,1
2013-03-27 13:51:45,6
2013-03-27 04:40:30,1
2013-03-27 10:40:30,3
2013-03-26 17:02:22,1
2013-03-26 23:02:22,13
2013-03-26 13:10:51,1
2013-03-26 19:10:51,3
2013-03-25 07:47:38,1
2013-03-25 13:47:38,10
2013-03-25 17:14:25,1
2013-03-25 23:14:25,2
2013-03-25 09:39:46,1
2013-03-25 15:39:46,6
2013-03-24 10:15:59,1
2013-03-24 16:15:59,9
2013-03-24 07:05:22,1
2013-03-24 13:05:22,7
2013-03-23 11:06:26,1
2013-03-23 17:06:26,15
2013-03-23 04:14:35,1
2013-03-23 10:14:35,10
2013-03-23 08:23:33,1
2013-03-23 14:23:33,3
2013-03-22 18:41:23,1
2013-03-23 00:41:23,2
2013-03-22 14:16:34,1
2013-03-22 20:16:34,2
2013-03-21 11:22:22,1
2013-03-21 17:22:22,0
2013-03-21 04:42:14,1
2013-03-21 10:42:14,8
2013-03-22 02:53:44,1
2013-03-22 08:53:44,17
2013-03-21 12:11:19,1
2013-03-21 18:11:19,2
2013-03-21 19:33:17,1
2013-03-22 01:33:17,16
2013-03-21 14:01:32,1
2013-03-21 20:01:32,16
2013-03-20 23:14:05,1
2013-03-21 05:14:05,14
2013-03-20 14:16:19,1
2013-03-20 20:16:19,6
2013-03-20 23:46:22,1
2013-03-21 05:46:22,14
2013-03-20 03:19:38,1
2013-03-20 09:19:38,12
2013-03-19 15:41:14,1
2013-03-19 21:41:14,11
