2013-04-15 06:04:23,1
2013-04-15 12:04:23,3
2013-04-15 18:07:34,1
2013-04-16 00:07:34,3
2013-04-15 20:40:36,1
2013-04-16 02:40:36,7
2013-04-15 19:07:18,1
2013-04-16 01:07:18,14
2013-04-16 00:27:28,1
2013-04-16 06:27:28,5
2013-04-15 08:31:57,1
2013-04-15 14:31:57,4
2013-04-15 20:09:50,1
2013-04-16 02:09:50,14
2013-04-15 07:38:02,1
2013-04-15 13:38:02,7
2013-04-15 15:41:24,1
2013-04-15 21:41:24,12
2013-04-15 14:56:35,1
2013-04-15 20:56:35,0
2013-04-15 09:23:51,1
2013-04-15 15:23:51,7
2013-04-15 12:06:04,1
2013-04-15 18:06:04,3
2013-04-15 17:53:16,1
2013-04-15 23:53:16,9
2013-04-15 00:11:01,1
2013-04-15 06:11:01,11
2013-04-14 22:13:35,1
2013-04-15 04:13:35,12
2013-04-14 19:36:50,1
2013-04-15 01:36:50,14
2013-04-14 09:21:48,1
2013-04-14 15:21:48,7
2013-04-14 05:56:45,1
2013-04-14 11:56:45,4
2013-04-15 02:32:59,1
2013-04-15 08:32:59,5
2013-04-14 06:52:59,1
2013-04-14 12:52:59,8
2013-04-14 07:58:38,1
2013-04-14 13:58:38,2
2013-04-14 08:12:48,1
2013-04-14 14:12:48,5
2013-04-14 17:08:28,1
2013-04-14 23:08:28,11
2013-04-14 12:18:20,1
2013-04-14 18:18:20,12
2013-04-13 07:52:15,1
2013-04-13 13:52:15,4
2013-04-13 19:18:53,1
2013-04-14 01:18:53,6
2013-04-13 08:11:19,1
2013-04-13 14:11:19,13
2013-04-13 09:05:54,1
2013-04-13 15:05:54,5
2013-04-13 19:14:20,1
2013-04-14 01:14:20,14
2013-04-13 09:29:42,1
2013-04-13 15:29:42,7
2013-04-13 12:08:28,1
2013-04-13 18:08:28,14
2013-04-13 17:55:04,1
2013-04-13 23:55:04,12
2013-04-13 13:02:30,1
2013-04-13 19:02:30,8
2013-04-12 19:16:33,1
2013-04-13 01:16:33,6
2013-04-12 21:22:48,1
2013-04-13 03:22:48,7
2013-04-12 10:40:21,1
2013-04-12 16:40:21,3
2013-04-12 13:00:27,1
2013-04-12 19:00:27,1
2013-04-12 21:13:39,1
2013-04-13 03:13:39,2
2013-04-12 09:15:39,1
2013-04-12 15:15:39,2
2013-04-13 00:26:52,1
2013-04-13 06:26:52,3
2013-04-12 03:51:26,1
2013-04-12 09:51:26,2
2013-04-12 21:08:53,1
2013-04-13 03:08:53,5
2013-04-13 02:14:55,1
2013-04-13 08:14:55,12
2013-04-12 03:59:53,1
2013-04-12 09:59:53,8
2013-04-12 11:04:36,1
2013-04-12 17:04:36,1
2013-04-12 22:13:01,1
2013-04-13 04:13:01,5
2013-04-12 20:37:49,1
2013-04-13 02:37:49,0
2013-04-11 19:53:50,1
2013-04-12 01:53:50,2
2013-04-11 16:19:23,1
2013-04-11 22:19:23,11
2013-04-11 15:24:52,1
2013-04-11 21:24:52,0
2013-04-12 00:48:28,1
2013-04-12 06:48:28,9
2013-04-11 07:41:25,1
2013-04-11 13:41:25,11
2013-04-11 20:03:37,1
2013-04-12 02:03:37,10
2013-04-11 07:44:09,1
2013-04-11 13:44:09,5
2013-04-11 15:10:00,1
2013-04-11 21:10:00,9
2013-04-11 21:51:05,1
2013-04-12 03:51:05,11
2013-04-11 10:08:20,1
2013-04-11 16:08:20,4
2013-04-11 05:28:51,1
2013-04-11 11:28:51,14
2013-04-11 23:25:54,1
2013-04-12 05:25:54,10
2013-04-10 13:45:09,1
2013-04-10 19:45:09,2
2013-04-10 12:13:20,1
2013-04-10 18:13:20,9
2013-04-10 09:12:39,1
2013-04-10 15:12:39,9
2013-04-10 19:53:51,1
2013-04-11 01:53:51,5
2013-04-11 02:45:19,1
2013-04-11 08:45:19,3
2013-04-10 17:00:23,1
2013-04-10 23:00:23,7
2013-04-10 04:25:15,1
2013-04-10 10:25:15,4
2013-04-11 02:51:12,1
2013-04-11 08:51:12,9
2013-04-10 15:46:28,1
2013-04-10 21:46:28,2
2013-04-10 14:49:32,1
2013-04-10 20:49:32,12
2013-04-09 16:27:35,1
2013-04-09 22:27:35,4
2013-04-09 16:13:21,1
2013-04-09 22:13:21,1
2013-04-09 23:41:46,1
2013-04-10 05:41:46,4
2013-04-09 06:28:53,1
2013-04-09 12:28:53,10
2013-04-09 05:31:05,1
2013-04-09 11:31:05,12
