2013-04-15 05:04:40,1
2013-04-15 11:04:40,0
2013-04-15 14:14:58,1
2013-04-15 20:14:58,2
2013-04-15 14:45:36,1
2013-04-15 20:45:36,0
2013-04-15 14:00:49,1
2013-04-15 20:00:49,2
2013-04-15 11:01:55,1
2013-04-15 17:01:55,4
2013-04-15 07:08:32,1
2013-04-15 13:08:32,1
2013-04-15 06:56:10,1
2013-04-15 12:56:10,1
2013-04-15 05:35:55,1
2013-04-15 11:35:55,2
2013-04-14 10:42:25,1
2013-04-14 16:42:25,1
2013-04-15 01:32:06,1
2013-04-15 07:32:06,4
2013-04-15 02:18:29,1
2013-04-15 08:18:29,1
2013-04-14 21:56:50,1
2013-04-15 03:56:50,2
2013-04-14 10:15:43,1
2013-04-14 16:15:43,1
2013-04-14 14:26:46,1
2013-04-14 20:26:46,4
2013-04-14 14:24:28,1
2013-04-14 20:24:28,1
2013-04-14 20:15:50,1
2013-04-15 02:15:50,1
2013-04-13 21:26:39,1
2013-04-14 03:26:39,1
2013-04-13 10:31:40,1
2013-04-13 16:31:40,0
2013-04-13 21:59:52,1
2013-04-14 03:59:52,4
2013-04-13 10:52:05,1
2013-04-13 16:52:05,3
2013-04-13 05:23:03,1
2013-04-13 11:23:03,1
2013-04-14 02:51:17,1
2013-04-14 08:51:17,0
2013-04-12 18:42:34,1
2013-04-13 00:42:34,3
2013-04-12 07:29:57,1
2013-04-12 13:29:57,1
2013-04-12 06:56:28,1
2013-04-12 12:56:28,0
2013-04-12 17:02:02,1
2013-04-12 23:02:02,4
2013-04-12 07:43:22,1
2013-04-12 13:43:22,3
2013-04-12 03:29:04,1
2013-04-12 09:29:04,3
2013-04-12 05:15:43,1
2013-04-12 11:15:43,4
2013-04-12 05:36:34,1
2013-04-12 11:36:34,0
2013-04-11 14:22:49,1
2013-04-11 20:22:49,4
2013-04-11 18:48:31,1
2013-04-12 00:48:31,3
2013-04-11 09:16:10,1
2013-04-11 15:16:10,2
2013-04-11 09:42:05,1
2013-04-11 15:42:05,0
2013-04-11 06:37:51,1
2013-04-11 12:37:51,2
2013-04-12 01:47:06,1
2013-04-12 07:47:06,0
2013-04-11 08:25:29,1
2013-04-11 14:25:29,2
2013-04-11 04:22:41,1
2013-04-11 10:22:41,1
2013-04-11 15:09:41,1
2013-04-11 21:09:41,2
2013-04-11 17:54:22,1
2013-04-11 23:54:22,0
2013-04-11 11:15:51,1
2013-04-11 17:15:51,3
2013-04-11 01:49:00,1
2013-04-11 07:49:00,3
2013-04-10 10:32:59,1
2013-04-10 16:32:59,2
2013-04-10 13:54:48,1
2013-04-10 19:54:48,4
2013-04-10 04:15:58,1
2013-04-10 10:15:58,3
2013-04-10 05:11:51,1
2013-04-10 11:11:51,1
2013-04-10 15:04:50,1
2013-04-10 21:04:50,0
2013-04-11 01:33:37,1
2013-04-11 07:33:37,4
2013-04-10 22:53:49,1
2013-04-11 04:53:49,0
2013-04-10 05:31:42,1
2013-04-10 11:31:42,0
2013-04-11 02:34:58,1
2013-04-11 08:34:58,0
2013-04-09 04:55:19,1
2013-04-09 10:55:19,1
2013-04-09 15:07:21,1
2013-04-09 21:07:21,4
