2013-04-15 22:50:48,1
2013-04-16 04:50:48,10
2013-04-15 13:54:17,1
2013-04-15 19:54:17,11
2013-04-16 02:58:23,1
2013-04-16 08:58:23,10
2013-04-16 02:03:12,1
2013-04-16 08:03:12,3
2013-04-15 04:12:14,1
2013-04-15 10:12:14,10
2013-04-15 15:21:53,1
2013-04-15 21:21:53,19
2013-04-15 09:03:46,1
2013-04-15 15:03:46,0
2013-04-15 05:14:42,1
2013-04-15 11:14:42,10
2013-04-15 20:06:12,1
2013-04-16 02:06:12,14
2013-04-15 20:33:30,1
2013-04-16 02:33:30,5
2013-04-15 06:52:49,1
2013-04-15 12:52:49,6
2013-04-14 06:48:21,1
2013-04-14 12:48:21,8
2013-04-14 18:12:59,1
2013-04-15 00:12:59,6
2013-04-14 23:50:24,1
2013-04-15 05:50:24,15
2013-04-14 15:28:09,1
2013-04-14 21:28:09,19
2013-04-14 11:54:28,1
2013-04-14 17:54:28,4
2013-04-14 10:30:06,1
2013-04-14 16:30:06,9
2013-04-14 22:56:23,1
2013-04-15 04:56:23,14
2013-04-14 13:20:41,1
2013-04-14 19:20:41,14
2013-04-15 00:29:31,1
2013-04-15 06:29:31,15
2013-04-14 04:27:21,1
2013-04-14 10:27:21,2
2013-04-14 16:07:25,1
2013-04-14 22:07:25,18
2013-04-14 16:18:00,1
2013-04-14 22:18:00,6
2013-04-13 11:24:21,1
2013-04-13 17:24:21,17
2013-04-13 03:40:30,1
2013-04-13 09:40:30,9
2013-04-13 15:05:35,1
2013-04-13 21:05:35,11
2013-04-13 15:05:05,1
2013-04-13 21:05:05,4
2013-04-13 13:58:18,1
2013-04-13 19:58:18,0
2013-04-13 08:38:17,1
2013-04-13 14:38:17,15
2013-04-13 05:32:53,1
2013-04-13 11:32:53,8
2013-04-13 16:21:03,1
2013-04-13 22:21:03,18
2013-04-13 09:12:21,1
2013-04-13 15:12:21,16
2013-04-12 18:24:20,1
2013-04-13 00:24:20,9
2013-04-12 22:51:57,1
2013-04-13 04:51:57,4
2013-04-12 22:49:59,1
2013-04-13 04:49:59,0
2013-04-12 11:06:42,1
2013-04-12 17:06:42,2
2013-04-12 10:40:22,1
2013-04-12 16:40:22,9
2013-04-12 10:52:08,1
2013-04-12 16:52:08,10
2013-04-12 08:46:02,1
2013-04-12 14:46:02,19
2013-04-12 06:47:42,1
2013-04-12 12:47:42,14
2013-04-12 03:47:10,1
2013-04-12 09:47:10,16
2013-04-13 00:52:43,1
2013-04-13 06:52:43,4
2013-04-13 01:59:17,1
2013-04-13 07:59:17,6
2013-04-12 23:23:24,1
2013-04-13 05:23:24,12
2013-04-12 03:55:15,1
2013-04-12 09:55:15,9
2013-04-11 15:01:19,1
2013-04-11 21:01:19,3
2013-04-11 20:36:08,1
2013-04-12 02:36:08,12
2013-04-11 09:43:56,1
2013-04-11 15:43:56,8
2013-04-11 03:50:18,1
2013-04-11 09:50:18,8
2013-04-11 03:00:59,1
2013-04-11 09:00:59,5
2013-04-11 03:06:09,1
2013-04-11 09:06:09,16
2013-04-10 22:17:28,1
2013-04-11 04:17:28,14
2013-04-10 04:12:49,1
2013-04-10 10:12:49,7
2013-04-10 20:21:55,1
2013-04-11 02:21:55,5
2013-04-10 20:00:32,1
2013-04-11 02:00:32,9
2013-04-10 09:28:55,1
2013-04-10 15:28:55,2
2013-04-10 16:56:33,1
2013-04-10 22:56:33,18
2013-04-10 10:56:34,1
2013-04-10 16:56:34,12
2013-04-10 03:07:58,1
2013-04-10 09:07:58,15
2013-04-09 18:08:22,1
2013-04-10 00:08:22,15
2013-04-09 14:42:40,1
2013-04-09 20:42:40,12
2013-04-09 08:51:15,1
2013-04-09 14:51:15,18
2013-04-09 19:23:49,1
2013-04-10 01:23:49,7
2013-04-10 00:02:37,1
2013-04-10 06:02:37,1
2013-04-10 00:24:56,1
